l2id,nj,chipct,mdist,lntotvar,olsrsvar,mdrsvar,ebintrcp,ebinvage,olintrcp,olinvage,fvintrcp,fvinvage,ecintrcp,ecinvage,pv00,pv10,pv11,pvc00,pvc10,pvc11
10300,3,6.16085427748239,4.59898040867699,-.344072695670463,.00163912026713029,.00126484368344,-.00927318112857034,.289250757287254,-.0919574947512849,5.36085031048463,.00483719291477228,.0980279481150505,-.00443598821379806,.387278705402304,.000180590980182359,-.00566322044329553,.180334636438247,.000183560314968163,-.00579425631846254,.19948515000026
10305,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00215179343892396,.0673955195207741,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00268539947584832,.165423467635825,.000176095266795199,-.00550868363883074,.175069603333367,.000179184458543099,-.00557241209934632,.189938885148227
10311,5,-1E+036,-1E+036,-.69230172900444,-.548656746482162,-.548719637936221,-.00727249207872857,.228102834406085,-.0592421515539412,-3.04577131216256,.00483719291477228,.0980279481150505,-.00243529916395628,.326130782521136,6.34704137013145E-005,-.00196598688544671,.063631989419539,6.11055915281323E-005,-.00177901285998431,.0681308892906909
10315,4,-1E+036,-1E+036,-.548649453411931,-.34656530439082,-.346115150144412,-.00123610070200668,.037984469442332,-.0444667940466735,-4.24377162840774,.00483719291477228,.0980279481150505,.0036010922127656,.136012417557383,8.42525215873673E-005,-.00262321080924722,.0844150874171475,8.28309994146055E-005,-.00249894466571663,.0919234415274017
10316,4,-1E+036,-1E+036,-.545561258986505,-.342889691302271,-.343966538284341,.0146762366823299,-.460637913950102,.0568947680256059,2.15226049330193,.00483719291477228,.0980279481150505,.0195134295971021,-.362609965835052,7.81393109198875E-005,-.00242884048016356,.0782363449859005,7.64643650587414E-005,-.00228150245129605,.0845470414859434
10329,4,-1E+036,-1E+036,-.547995996041896,-.345793446982672,-.34573899812431,-.0178427232658389,.559532968252335,-.0187689691238386,4.44127194735333,.00483719291477228,.0980279481150505,-.0130055303510666,.657560916367386,.00010135604504545,-.00316658458274565,.101675006578976,.000100643126227559,-.00310446062155803,.112386646429956
10330,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00313977260381239,.0986647739596618,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00169742031095989,.196692722074712,.000142181747531271,-.00443722617415296,.141219745714946,.000143754049064137,-.00440551463928773,.151588637242795
10331,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00278428572173379,.0874712620293886,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.0020529071930385,.185499210144439,.000145626666717949,-.00454617908554343,.144665466169329,.000147351727253698,-.00452474207418352,.155529936962888
10333,4,-1E+036,-1E+036,-.548844701072728,-.346404270570382,-.346219308540249,.00363439467314928,-.114501620601132,-.0384409020502923,-3.56715897133913,.00483719291477228,.0980279481150505,.00847158758792156,-.0164736724860816,7.72937848453366E-005,-.00240185837658145,.0773754172300537,7.55858467012547E-005,-.0022508615471214,.0834874292263288
10335,5,3.75620682341117,.531006977024272,-.69208704848908,-.548246662062417,-.548478377601951,-.00170742546789383,.0495883750763187,-.00542142632270093,-.150168150503824,.00483719291477228,.0980279481150505,.00312976744687845,.147616323191369,.000195211593178526,-.00611524304698895,.194282423734323,.000199066288095438,-.00624594039873357,.212272167662197
10336,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.00522693347714216,.161400909056276,-1E+036,-1E+036,.00483719291477228,.0980279481150505,-.000389740562369882,.259428857171326,.000218216136599648,-.00683387343499594,.216758728458372,.00022329163517678,-.0069905297618473,.235473911835282
10339,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,.00276941802239094,-.0820723122332246,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00760661093716322,.0159556358818259,.000229527355853914,-.00718579133480905,.227703796515677,.000235229643108367,-.00735021043586059,.246255239921836
10343,3,4.69183147013413,2.37539705719952,-.346343125008957,.000108802776167018,.000155962568011129,-.0106639995013164,.330981358983748,-.0523300727442956,1.70178956579009,.00483719291477228,.0980279481150505,-.00582680658654416,.429009307098799,.000183755240210298,-.00576233256511771,.183438236514036,.000186884609412376,-.00589852595714571,.202746280873088
10344,4,-1E+036,-1E+036,-.548816866591386,-.346117259603,-.346191139339689,.0138752118467046,-.435155206879738,.0209279477737121,-.977271403778265,.00483719291477228,.0980279481150505,.0187124047614769,-.337127258764687,9.24429130161834E-005,-.00288348976146506,.092684883093016,9.13608364886834E-005,-.00278939062837246,.101752286299945
10345,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.000527093575464897,.0175103216694998,-1E+036,-1E+036,.00483719291477228,.0980279481150505,.00431009933930738,.11553826978455,.000228074806601446,-.00712991882050701,.225621919297774,.000233951768345365,-.00724594890186932,.240898418048629
10357,1,-1E+036,-1E+036,-1E+036,-1E+036,-1E+036,-.0101639017069264,.318974486719819,-1E+036,-1E+036,.00483719291477228,.0980279481150505,-.00532670879215416,.41700243483487,.000158091179156871,-.00494019060538163,.157119880021177,.000160371008747075,-.0049548680164952,.169707523297525
